rowid;kepid;kepoi_name;kepler_name;koi_disposition;koi_pdisposition;koi_score;koi_fpflag_nt;koi_fpflag_ss;koi_fpflag_co;koi_fpflag_ec;koi_period;koi_period_err1;koi_period_err2;koi_time0bk;koi_time0bk_err1;koi_time0bk_err2;koi_impact;koi_impact_err1;koi_impact_err2;koi_duration;koi_duration_err1;koi_duration_err2;koi_depth;koi_depth_err1;koi_depth_err2;koi_prad;koi_prad_err1;koi_prad_err2;koi_teq;koi_teq_err1;koi_teq_err2;koi_insol;koi_insol_err1;koi_insol_err2;koi_model_snr;koi_tce_plnt_num;koi_tce_delivname;koi_steff;koi_steff_err1;koi_steff_err2;koi_slogg;koi_slogg_err1;koi_slogg_err2;koi_srad;koi_srad_err1;koi_srad_err2;ra;dec;koi_kepmag
2464;9886361;K02732.01;Kepler-403 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;7031462950;369;-369;1344525000;4080;-4080;140;4330;-140;592200;11200;-11200;854000;2700;-2700;138;250;-220;11940;;;48026;23920;-17262;3380;1;q1_q17_dr25_tce;617000;11000;-13500;4192;137;-125;14990;2720;-2450;289921450;46744560;12805
2465;9886361;K02732.03;Kepler-403 c;CONFIRMED;CANDIDATE;9860;0;0;0;0;54281194900;3812;-3812;1407163900;6080;-6080;8500;560;-5740;551700;17500;-17500;1478000;7600;-7600;207;380;-340;6040;;;3145;1567;-1130;2000;3;q1_q17_dr25_tce;617000;11000;-13500;4192;137;-125;14990;2720;-2450;289921450;46744560;12805
2467;6528464;K00270.01;Kepler-449 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;12582298080;273,6;-273,6;1750212900;1660;-1660;440;3670;-440;637500;5000;-5000;1187000;2100;-2100;153;50;-30;9170;;;16741;2438;-1265;6210;1;q1_q17_dr25_tce;558700;10000;-5800;4091;11;-11;14230;470;-260;293732820;41900829;11411
2473;5209845;K02883.01;Kepler-1378 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;11954018760;757,3;-757,3;1402622600;5860;-5860;7440;2090;-4960;265600;11600;-11600;8559000;51000;-51000;210;130;-200;5250;;;1792;504;-540;1930;1;q1_q17_dr25_tce;435900;13800;-17200;4611;56;-20;6590;420;-620;297373320;40366402;15911
2476;6129524;K02886.01;Kepler-1379 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;881842630;30,21;-30,21;1316886900;3140;-3140;4540;4950;-2510;131170;7140;-7140;2499000;14200;-14200;124;210;-100;15640;;;141946;80515;-38871;2120;1;q1_q17_dr25_tce;526800;18400;-18400;4594;35;-105;7760;1310;-660;293670470;41410252;15919
2477;5794570;K02675.01;Kepler-1312 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;5448321078;76,17;-76,17;1324908800;1130;-1130;6140;3000;-4080;222130;4050;-4050;5294000;10500;-10500;217;310;-110;9780;;;21595;8564;-3756;5510;1;q1_q17_dr25_tce;572100;10300;-12600;4517;28;-112;9050;1270;-450;292971250;41035770;12430
2481;6779260;K02678.01;Kepler-1313 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;3833087643;54,89;-54,89;1316348200;1160;-1160;9320;100;-6490;151000;3660;-3660;4614000;13400;-13400;225;230;-120;10120;;;24780;7717;-4317;4020;1;q1_q17_dr25_tce;539700;10700;-10700;4543;33;-83;8310;840;-450;292388550;42233261;11799
2482;11807274;K00262.02;Kepler-50 c;CONFIRMED;CANDIDATE;10000;0;0;0;0;9376637130;319,2;-319,2;1369531900;2850;-2850;8280;50;-5770;210330;7770;-7770;1184000;6200;-6200;189;100;-100;11250;;;37930;5944;-5198;2100;1;q1_q17_dr25_tce;623700;6200;-7400;4136;33;-30;15430;840;-750;288100860;50033718;10421
2486;10842192;K02736.01;Kepler-1329 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;9336481410;347,7;-347,7;1406789300;3190;-3190;9010;280;-6220;254490;8620;-8620;8854000;44700;-44700;239;170;-230;5770;;;2622;762;-740;2310;1;q1_q17_dr25_tce;444200;13300;-14600;4619;53;-25;6480;460;-610;281647740;48271049;15911
2487;2442448;K02812.01;Kepler-1354 b;CONFIRMED;CANDIDATE;9970;0;0;0;0;76613944600;6187;-6187;1537930100;7980;-7980;8510;270;-5860;1022000;20700;-20700;4987000;20100;-20100;261;790;-340;4660;;;1112;991;-377;2860;1;q1_q17_dr25_tce;617300;16900;-20600;4408;87;-203;10300;3120;-1340;291245180;37759060;14357
2490;11283615;K02816.01;Kepler-1355 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;1289590179;38,41;-38,41;1318905700;2540;-2540;4010;590;-4010;135410;8480;-8480;2860000;18400;-18400;138;280;-120;14480;;;104023;65057;-27197;1890;1;q1_q17_dr25_tce;546700;16400;-16400;4578;34;-136;8080;1630;-700;283741420;49067982;15471
2491;7605093;K02817.01;Kepler-1356 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;634003002;12,2;-12,2;1318947600;1590;-1590;3670;980;-3670;92070;6000;-6000;3169000;19800;-19800;135;200;-110;17140;;;203016;106340;-54842;2100;1;q1_q17_dr25_tce;522600;19000;-19000;4606;36;-90;7500;1120;-600;290995360;43243938;15760
2492;8077137;K00274.02;Kepler-128 c;CONFIRMED;CANDIDATE;10000;0;0;0;0;22803025200;1122;-1122;1533754100;4140;-4140;2910;1690;-2910;476800;10400;-10400;629000;3300;-3300;129;80;-60;8430;;;11960;2268;-1587;2040;2;q1_q17_dr25_tce;606300;8500;-7300;4061;30;-30;16130;980;-740;282492220;43980209;11390
2498;6878240;K02681.01;Kepler-397 c;CONFIRMED;CANDIDATE;10000;0;0;0;0;1,35498E+11;3364;-3364;2336923000;2090;-2090;8040;120;-950;676900;18100;-18100;50381000;77200;-77200;601;410;-340;2950;;;180;42;-32;7320;1;q1_q17_dr25_tce;530700;10500;-10500;4572;41;-54;7570;520;-420;295894100;42380451;15996
2499;6878240;K02681.02;Kepler-397 b;CONFIRMED;CANDIDATE;9600;0;0;0;0;22250850900;1370;-1370;1494332600;5060;-5060;7710;1800;-5450;174500;16600;-16600;6187000;64000;-64000;207;150;-110;5390;;;2001;470;-353;1140;2;q1_q17_dr25_tce;530700;10500;-10500;4572;41;-54;7570;520;-420;295894100;42380451;15996
2503;4831728;K02739.01;Kepler-1330 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;10107737890;479,2;-479,2;1351032000;4060;-4060;1510;2990;-1510;382800;10900;-10900;2949000;12800;-12800;198;330;-390;8790;;;14075;6118;-5529;2530;1;q1_q17_dr25_tce;548000;8200;-7400;4260;180;-120;11740;1910;-2340;290576720;39956890;15017
2506;6528464;K00270.02;Kepler-449 c;CONFIRMED;CANDIDATE;7970;0;0;0;0;33672806580;903,7;-903,7;1620367600;2160;-2160;3090;1260;-3090;822670;6660;-6660;1709000;2900;-2900;186;60;-40;6610;;;4509;656;-341;6120;2;q1_q17_dr25_tce;558700;10000;-5800;4091;11;-11;14230;470;-260;293732820;41900829;11411
2507;11963206;K02820.01;Kepler-1357 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;3009124910;146,4;-146,4;1316269600;4480;-4480;90;4510;-90;222800;12600;-12600;1914000;13200;-13200;122;160;-40;11770;;;45227;15072;-5700;1650;1;q1_q17_dr25_tce;571300;6800;-9400;4541;16;-99;8930;1140;-300;291548100;50353310;15273
2512;6937402;K02894.01;Kepler-1380 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;10310823200;1066;-1066;1415114000;7480;-7480;1290;3210;-1290;561700;22200;-22200;2040000;17100;-17100;127;360;-130;7860;;;9010;7646;-2486;1400;1;q1_q17_dr25_tce;570800;15200;-16900;4521;50;-200;8930;2590;-860;288116060;42440418;15619
2522;8095441;K02743.01;Kepler-1332 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;11874576640;394,4;-394,4;1402125900;2690;-2690;4320;180;-4320;197970;7630;-7630;2207000;12100;-12100;132;160;-90;7280;;;6633;2433;-1262;2140;1;q1_q17_dr25_tce;552300;11000;;4506;49;-98;8800;1090;-590;291028590;43913670;13756
2523;5881813;K02744.01;Kepler-1333 b;CONFIRMED;CANDIDATE;9870;0;0;0;0;1,09647E+11;7071;-7071;1906727100;5420;-5420;7970;1370;-5560;656800;17500;-17500;8997000;34500;-34500;485;730;-1700;4280;;;795;328;-478;2670;1;q1_q17_dr25_tce;533200;8800;-7200;4083;368;-92;14530;2180;-5100;293527560;41111439;15162
2524;12456601;K02745.01;Kepler-1334 b;CONFIRMED;CANDIDATE;9950;0;0;0;0;15645886560;741,6;-741,6;1460492600;3480;-3480;330;4250;-330;395900;11500;-11500;5721000;23900;-23900;218;670;-220;7100;;;6008;5461;-1746;2690;1;q1_q17_dr25_tce;589600;16400;-18400;4518;50;-213;9160;2820;-940;289311490;51320862;15241
2529;7428736;K02827.01;Kepler-1358 b;CONFIRMED;CANDIDATE;9930;0;0;0;0;7063219270;476,1;-476,1;1325239500;5990;-5990;5600;4120;-3540;241100;16600;-16600;2072000;19300;-19300;121;190;-160;8270;;;11022;5637;-3629;1260;1;q1_q17_dr25_tce;530500;15900;-15900;4489;108;-132;8180;1300;-1060;286170530;43008911;14572
2531;11129258;K02898.01;Kepler-1381 b;CONFIRMED;CANDIDATE;9990;0;0;0;0;25384175000;1936;-1936;1377732600;5720;-5720;2450;2140;-2450;357600;18600;-18600;5940000;43900;-43900;244;760;-260;6490;;;4201;3893;-1279;1580;1;q1_q17_dr25_tce;613700;17100;-21400;4471;52;-208;9940;3120;-1040;287535770;48727791;15535
2532;10586004;K00275.01;Kepler-129 b;CONFIRMED;CANDIDATE;9520;0;0;0;0;15791965940;351,4;-351,4;1768188800;1640;-1640;320;3920;-320;727720;4830;-4830;2031000;2900;-2900;240;110;-170;9100;;;16197;2589;-2817;7730;1;q1_q17_dr25_tce;575800;7700;-6800;4072;33;-27;17040;830;-1180;285311250;47848564;11696
2535;6521045;K00041.01;Kepler-100 c;CONFIRMED;CANDIDATE;10000;0;0;0;0;12815904210;194,5;-194,5;1229468200;1190;-1190;5800;50;-4860;638560;4380;-4380;2205000;2200;-2200;226;150;-120;9390;;;18368;3561;-2785;10670;1;q1_q17_dr25_tce;578800;7800;-7800;4122;33;-27;14740;940;-790;291385990;41990269;11197
2537;8892303;K02688.01;Kepler-1314 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;5424749327;38,98;-38,98;1337289520;713;-713;160;3540;-160;113900;2320;-2320;76800000;122000;-122000;515;370;-630;6250;;;3605;1141;-1231;7800;1;q1_q17_dr25_tce;413700;14500;-16000;4658;63;-27;5910;420;-720;294237640;45197105;16406
2541;6586746;K02747.01;Kepler-1335 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;6264047740;281;-281;1328292800;3370;-3370;2320;2110;-2320;239000;10600;-10600;3787000;21700;-21700;155;140;-160;8090;;;10127;3338;-2931;2010;1;q1_q17_dr25_tce;503200;15100;-15100;4511;77;-56;8170;710;-850;284838410;42070431;15329
2542;9962455;K02748.01;Kepler-1336 b;CONFIRMED;CANDIDATE;9330;0;0;0;0;23198585200;2264;-2264;1426280100;8030;-8030;3050;1590;-3050;982100;23500;-23500;2247000;8500;-8500;261;510;-510;7930;;;9334;5343;-3678;2820;1;q1_q17_dr25_tce;541600;13000;-8700;3951;168;-112;17560;3440;-3440;296277710;46899860;14056
2543;9962455;K02748.02;Kepler-1336 c;CONFIRMED;CANDIDATE;9920;0;0;0;0;5777212590;280,2;-280,2;1371669600;3770;-3770;6920;2610;-4560;246200;11600;-11600;1343000;8500;-8500;217;420;-430;12600;;;59637;34142;-23496;1770;2;q1_q17_dr25_tce;541600;13000;-8700;3951;168;-112;17560;3440;-3440;296277710;46899860;14056
2545;6436029;K02828.01;Kepler-1359 b;CONFIRMED;CANDIDATE;9930;0;0;0;0;59496900900;4885;-4885;1469519300;6940;-6940;4060;460;-4060;540400;17500;-17500;12621000;59600;-59600;292;240;-300;3690;;;436;157;-130;2320;1;q1_q17_dr25_tce;481700;18400;-16700;4499;95;-114;8330;680;-840;289538820;41892818;15768
2547;9451706;K00271.01;Kepler-127 d;CONFIRMED;CANDIDATE;9990;0;0;0;0;48630380500;1619;-1619;1725473600;2460;-2460;340;4210;-340;708050;8890;-8890;3398000;6600;-6600;248;60;-60;5900;;;2860;404;-296;5390;2;q1_q17_dr25_tce;607500;12200;-9700;4264;12;-12;13520;360;-300;285190000;46027962;11485
2548;9244508;K02830.01;Kepler-1360 b;CONFIRMED;CANDIDATE;9890;0;0;0;0;40528988500;2769;-2769;1680166900;5320;-5320;3250;1070;-3250;1060400;16500;-16500;3607000;11300;-11300;592;830;-1540;9330;;;17881;6488;-8622;3530;1;q1_q17_dr25_tce;644300;7700;-9000;3740;210;-90;30860;4320;-8020;300344060;45623219;13913
2552;3969687;K02904.01;Kepler-1382 b;CONFIRMED;CANDIDATE;9960;0;0;0;0;16358348200;1031;-1031;1412535400;5350;-5350;8870;60;-6320;985800;14800;-14800;1164000;4400;-4400;223;420;-520;9590;;;20010;10395;-9205;3000;1;q1_q17_dr25_tce;613300;11100;-13500;4084;174;-130;17650;3340;-4090;295377380;39048031;12683
2556;5185897;K02693.01;Kepler-398 b;CONFIRMED;CANDIDATE;9980;0;0;0;0;4081411554;89;-89;1338599200;1770;-1770;8760;500;-6140;232390;5470;-5470;1719000;5300;-5300;100;70;-30;7550;;;7700;1858;-1017;3690;1;q1_q17_dr25_tce;449800;9000;-9000;4661;12;-42;6350;450;-190;291468660;40343849;13256
2557;5185897;K02693.02;Kepler-398 c;CONFIRMED;CANDIDATE;9880;0;0;0;0;11419419280;496,5;-496,5;1421185900;3230;-3230;9180;350;-6740;330750;9070;-9070;1505000;7100;-7100;99;70;-30;5360;;;1947;470;-257;2290;3;q1_q17_dr25_tce;449800;9000;-9000;4661;12;-42;6350;450;-190;291468660;40343849;13256
2558;5185897;K02693.03;Kepler-398 d;CONFIRMED;CANDIDATE;9920;0;0;0;0;6834406740;192,4;-192,4;1368602300;2250;-2250;8710;380;-6090;227260;6090;-6090;1771000;6800;-6800;101;70;-30;6360;;;3868;933;-511;2910;2;q1_q17_dr25_tce;449800;9000;-9000;4661;12;-42;6350;450;-190;291468660;40343849;13256
2560;9881077;K02751.01;Kepler-1337 b;CONFIRMED;CANDIDATE;9960;0;0;0;0;24400437800;1142;-1142;1356232600;3830;-3830;9090;70;-6330;298700;11300;-11300;8605000;48300;-48300;247;170;-200;4370;;;864;251;-217;2020;1;q1_q17_dr25_tce;458300;13700;-13700;4606;52;-28;6740;480;-540;287009090;46796101;15858
2563;6265792;K02753.01;Kepler-1338 b;CONFIRMED;CANDIDATE;9750;0;0;0;0;935115863;26,31;-26,31;1322019300;2430;-2430;2430;2240;-2430;161720;7850;-7850;648000;3700;-3700;105;160;-170;21240;;;481182;201365;-159253;2160;1;q1_q17_dr25_tce;587400;7900;-7900;4252;137;-112;12970;2070;-2070;284042330;41699139;13615
2564;9995402;K02832.01;Kepler-1361 b;CONFIRMED;CANDIDATE;9910;0;0;0;0;3575514290;207,9;-207,9;1328612500;4340;-4340;4620;50;-4470;236400;13600;-13600;928000;6600;-6600;89;210;-130;10610;;;29919;21420;-10271;1660;1;q1_q17_dr25_tce;521300;15700;-14100;4434;124;-201;9170;2150;-1320;283565310;46904251;13930
2566;5609593;K02834.01;Kepler-1362 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;1,36205E+11;13840;-13840;2347260100;7700;-7700;4900;640;-4170;556800;20000;-20000;12093000;70200;-70200;235;220;-170;2480;;;89;33;-23;2000;1;q1_q17_dr25_tce;464800;16700;-16700;4631;32;-42;6750;620;-500;288538540;40877110;15839
2568;11414465;K02836.01;Kepler-1363 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;2941942960;132,4;-132,4;1331044000;4010;-4010;300;4130;-300;205600;12700;-12700;2780000;18500;-18500;122;100;-120;9880;;;22515;7117;-6318;1820;1;q1_q17_dr25_tce;490100;14600;-14600;4544;70;-56;7580;620;-750;296996550;49256420;15290
2572;10586004;K00275.02;Kepler-129 c;CONFIRMED;CANDIDATE;8030;0;0;0;0;82200123900;3969;-3969;2087941700;3380;-3380;10;3850;-10;1062700;10000;-10000;2339000;5000;-5000;257;130;-180;5250;;;1796;287;-312;4790;2;q1_q17_dr25_tce;575800;7700;-6800;4072;33;-27;17040;830;-1180;285311250;47848564;11696
2573;4483138;K02910.01;Kepler-1384 b;CONFIRMED;CANDIDATE;8870;0;0;0;0;15362605200;1032;-1032;1455732000;5740;-5740;2500;2060;-2500;373600;14800;-14800;4683000;27300;-27300;180;200;-210;6080;;;3223;1446;-1038;1970;1;q1_q17_dr25_tce;501100;19200;-17400;4484;105;-105;8510;990;-990;296215180;39527050;15384
2574;9475552;K02694.01;Kepler-1315 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;843379985;8,53;-8,53;1319661740;836;-836;6960;520;-4990;144740;2980;-2980;3433000;7500;-7500;170;170;-180;15410;;;132999;49211;-37204;5360;1;q1_q17_dr25_tce;481800;14300;-12900;4481;78;-585;8560;890;-890;295821440;46053028;14975
2576;8292840;K00260.01;Kepler-126 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;10495663030;266,1;-266,1;1727933500;2040;-2040;1600;2730;-1600;473560;5670;-5670;1061000;2400;-2400;134;80;-50;10090;;;24459;4914;-3226;4870;2;q1_q17_dr25_tce;621400;11300;-8700;4238;33;-27;12970;740;-540;289347320;44208511;10500
2580;10905911;K02754.01;Kepler-1339 b;CONFIRMED;CANDIDATE;8440;0;0;0;0;1341556420;35,69;-35,69;1327374300;2140;-2140;2590;1960;-2590;164620;6250;-6250;582000;2900;-2900;74;110;-60;16420;;;171526;69696;-40072;2370;1;q1_q17_dr25_tce;577900;10400;-11500;4440;72;-117;9700;1400;-860;283745820;48373432;12299
2582;6964929;K02756.01;Kepler-1340 b;CONFIRMED;CANDIDATE;9410;0;0;0;0;665025941;15,34;-15,34;1316596200;2000;-2000;4480;150;-4480;175420;6630;-6630;1047000;4700;-4700;111;180;-80;21740;;;524666;209336;-101736;2650;1;q1_q17_dr25_tce;588400;7000;-7900;4408;63;-117;10700;1660;-830;296232820;42472790;14758
2585;11565924;K02837.01;Kepler-1364 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;13321914610;841,5;-841,5;1427235000;5300;-5300;7840;1610;-5320;621300;13600;-13600;1335000;6100;-6100;288;580;-810;12990;;;67206;41333;-36897;2430;1;q1_q17_dr25_tce;699500;19400;-24300;3925;227;-122;22740;4620;-6350;295152190;49587601;13228
2586;6607357;K02838.01;Kepler-1365 b;CONFIRMED;CANDIDATE;9960;0;0;0;0;7699944660;491,8;-491,8;1343928200;6010;-6010;180;4360;-180;443200;16800;-16800;709000;4500;-4500;92;140;-140;9690;;;20861;8936;-6807;1740;1;q1_q17_dr25_tce;572700;11500;-10400;4328;132;-108;11040;1640;-1640;292199710;42046089;13421
2587;6607357;K02838.02;Kepler-1365 c;CONFIRMED;CANDIDATE;9360;0;0;0;0;4774660430;420,1;-420,1;1351633800;7430;-7430;300;4330;-300;380400;17300;-17300;543000;3900;-3900;81;120;-120;11370;;;39506;16923;-12890;1550;2;q1_q17_dr25_tce;572700;11500;-10400;4328;132;-108;11040;1640;-1640;292199710;42046089;13421
2588;9451706;K00271.02;Kepler-127 c;CONFIRMED;CANDIDATE;10000;0;0;0;0;29393371610;720,9;-720,9;2090673700;1890;-1890;5120;3560;-3020;704450;6640;-6640;3270000;4900;-4900;250;70;-50;6980;;;5598;791;-579;6970;1;q1_q17_dr25_tce;607500;12200;-9700;4264;12;-12;13520;360;-300;285190000;46027962;11485
2589;6186964;K02839.01;Kepler-1366 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;2164570593;64,23;-64,23;1318314200;2780;-2780;3380;1010;-3380;128620;7190;-7190;5251000;32200;-32200;127;70;-60;7830;;;8891;1720;-1549;1980;1;q1_q17_dr25_tce;394100;7100;-7800;4713;25;-28;5540;300;-300;285064910;41554871;15877
2592;9693006;K02913.01;Kepler-1385 b;CONFIRMED;CANDIDATE;9970;0;0;0;0;2888785830;176,1;-176,1;1323365100;4850;-4850;2420;2160;-2420;297700;17400;-17400;409000;2900;-2900;84;160;-140;14230;;;96905;49879;-34050;1720;1;q1_q17_dr25_tce;569600;11300;-10100;4247;130;-117;13310;2440;-2200;282631380;46481110;12858
2595;5128673;K02698.01;Kepler-1316 b;CONFIRMED;CANDIDATE;9500;0;0;0;0;87972422700;5198;-5198;1682978500;4810;-4810;150;3700;-150;1463800;14300;-14300;8667000;15400;-15400;339;520;-520;4460;;;937;402;-318;6460;1;q1_q17_dr25_tce;583700;10500;-11700;4305;125;-112;11590;1780;-1780;298835880;40293140;14000
2596;6690836;K02699.01;Kepler-1317 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;568874717;5,7;-5,7;1320487710;828;-828;500;3990;-500;121770;3040;-3040;3784000;9400;-9400;149;240;-110;17960;;;247319;130574;-58949;5040;1;q1_q17_dr25_tce;522300;17100;-15500;4593;28;-105;7800;1240;-570;291611880;42115971;15230
2602;12024120;K00265.01;Kepler-507 b;CONFIRMED;CANDIDATE;9990;0;0;0;0;3568099612;71,67;-71,67;1697427800;1660;-1660;5310;260;-4260;321310;4890;-4890;984000;2200;-2200;136;230;-230;14070;;;92689;44944;-33957;5250;1;q1_q17_dr25_tce;600700;12100;-12100;4232;143;-117;13340;2280;-2280;297018830;50408981;11994
2603;8210018;K02762.01;Kepler-1341 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;1,32996E+11;8734;-8734;2583961000;4920;-4920;7030;1970;-4880;743600;18000;-18000;12754000;49500;-49500;251;210;-210;2410;;;80;29;-22;2930;1;q1_q17_dr25_tce;452300;16100;-16100;4636;32;-39;6590;550;-550;280511750;44159351;15028
2604;3642289;K00301.01;Kepler-135 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;6002548291;97,01;-97,01;1717141900;1280;-1280;9140;950;-6910;416280;7130;-7130;2020000;3100;-3100;233;380;-290;12090;;;50479;23403;-14872;7160;1;q1_q17_dr25_tce;620400;11100;-13600;4269;84;-116;13600;2280;-1660;290495120;38795479;12730
2605;3642289;K00301.02;Kepler-135 c;CONFIRMED;CANDIDATE;10000;0;0;0;0;11448658230;816,6;-816,6;1413870500;5030;-5030;8240;1410;-5940;495300;14500;-14500;752000;3700;-3700;132;220;-160;9750;;;21339;9894;-6286;2190;2;q1_q17_dr25_tce;620400;11100;-13600;4269;84;-116;13600;2280;-1660;290495120;38795479;12730
2606;3662838;K00302.01;Kepler-516 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;24854665040;563,7;-563,7;1739997100;1830;-1830;7460;90;-5370;918200;11000;-11000;7762000;9700;-9700;761;1380;-2560;10950;;;33933;18121;-20874;8800;1;q1_q17_dr25_tce;696700;16700;-22900;3864;259;-111;25270;4580;-8510;295608800;38735741;12059
2607;5966322;K00303.01;Kepler-517 b;CONFIRMED;CANDIDATE;9950;0;0;0;0;60928188660;796,6;-796,6;1733721200;1090;-1090;90;4120;-90;633360;5010;-5010;7556000;7300;-7300;278;390;-380;4670;;;1128;455;-350;12010;1;q1_q17_dr25_tce;563800;11300;-10100;4359;132;-96;10230;1420;-1420;293675320;41295361;12193
2608;6029239;K00304.01;Kepler-518 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;8512037736;64,75;-64,75;1749098160;600;-600;50;4090;-50;218610;2210;-2210;5978000;6500;-6500;214;300;-110;8390;;;11711;4492;-2035;10220;1;q1_q17_dr25_tce;576700;9200;-12600;4538;21;-119;8810;1230;-440;287089970;41373878;12549
2611;12404954;K00361.01;Kepler-537 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;3247548814;59,08;-59,08;1712780700;1310;-1310;3100;1430;-3100;251460;4440;-4440;2097000;4700;-4700;141;200;-70;11810;;;46067;18650;-7875;5160;1;q1_q17_dr25_tce;570300;10300;-12500;4498;21;-119;9750;1400;-470;289880650;51277081;13100
2616;9070666;K03008.01;Kepler-1408 b;CONFIRMED;CANDIDATE;6030;0;0;0;0;2997929260;277,7;-277,7;1317657900;7860;-7860;4030;920;-3740;439800;22200;-22200;454000;3400;-3400;112;200;-300;16160;;;161151;74037;-78546;1600;1;q1_q17_dr25_tce;588800;7900;-7900;4061;238;-102;16450;2900;-4350;282699950;45425770;12003
2617;3642335;K03010.01;Kepler-1410 b;CONFIRMED;CANDIDATE;9960;0;0;0;0;60866097400;6497;-6497;1792867400;7870;-7870;40;4630;-40;439700;23800;-23800;7143000;53700;-53700;139;70;-100;2440;;;84;17;-16;1540;1;q1_q17_dr25_tce;380800;6900;-7600;4734;33;-27;5220;280;-350;290510190;38743542;15757
2624;6196457;K00285.01;Kepler-92 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;13748830590;129,5;-129,5;1792791580;738;-738;6580;1530;-4330;609680;4250;-4250;4259000;2900;-2900;363;260;-180;9750;;;21384;4792;-3083;16760;1;q1_q17_dr25_tce;586200;9700;-8000;4050;33;-27;16700;1180;-820;289086060;41562958;11565
2627;6063220;K00305.01;Kepler-99 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;4603575293;46,68;-46,68;1718401240;813;-813;2460;1890;-2460;234990;2610;-2610;4404000;6300;-6300;151;80;-60;8100;;;10165;2020;-1528;7970;1;q1_q17_dr25_tce;478300;9500;-9500;4602;14;-46;7410;390;-300;297354000;41300049;12970
2628;6071903;K00306.01;Kepler-519 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;24307843230;585,1;-585,1;1783662900;1950;-1950;4250;580;-4010;260540;6570;-6570;6771000;22300;-22300;214;210;-90;5320;;;1887;573;-287;3560;1;q1_q17_dr25_tce;531300;10600;-10600;4571;15;-85;8200;800;-340;299319550;41384640;12630
2629;6289257;K00307.01;Kepler-520 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;19674097030;624;-624;1762711900;2140;-2140;9140;230;-6710;375350;5200;-5200;2049000;5700;-5700;178;290;-150;7110;;;6037;2799;-1375;3900;1;q1_q17_dr25_tce;602300;12000;-13200;4423;54;-126;10310;1680;-840;293180330;41617760;12797
2630;10905239;K00046.01;Kepler-101 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;3487688776;11,05;-11,05;1709322170;253;-253;260;2050;-260;383661;947;-947;12988000;4100;-4100;564;830;-1350;14450;;;103307;43991;-47815;35060;1;q1_q17_dr25_tce;557600;11200;-10100;4065;196;-84;15930;2350;-3820;283255490;48355232;13770
2631;11623629;K00365.01;Kepler-538 b;CONFIRMED;CANDIDATE;7550;0;0;0;0;81737872000;1024;-1024;2116788180;908;-908;200;3470;-200;669230;4020;-4020;6288000;5100;-5100;216;250;-150;3850;;;520;179;-103;13540;1;q1_q17_dr25_tce;555900;11000;-11000;4502;52;-90;8730;1000;-590;297486910;49623451;11195
2635;7175184;K00369.01;Kepler-144 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;5885273640;147,4;-147,4;1744255400;1950;-1950;6220;3030;-4010;195310;6450;-6450;1127000;4800;-4800;159;290;-310;12530;;;58347;30564;-23846;2740;1;q1_q17_dr25_tce;607000;13400;-12200;4157;168;-112;14310;2600;-2850;281915680;42775509;11992
2638;11403530;K03015.01;Kepler-1412 b;CONFIRMED;CANDIDATE;9390;0;0;0;0;3614603320;243,6;-243,6;1330912300;5450;-5450;260;4310;-260;322700;18500;-18500;439000;3300;-3300;90;150;-190;13970;;;90038;41359;-38405;1540;1;q1_q17_dr25_tce;579900;11700;-10500;4161;188;-101;13750;2210;-2950;292180110;49202480;13219
