rowid;kepid;kepoi_name;kepler_name;koi_disposition;koi_pdisposition;koi_score;koi_fpflag_nt;koi_fpflag_ss;koi_fpflag_co;koi_fpflag_ec;koi_period;koi_period_err1;koi_period_err2;koi_time0bk;koi_time0bk_err1;koi_time0bk_err2;koi_impact;koi_impact_err1;koi_impact_err2;koi_duration;koi_duration_err1;koi_duration_err2;koi_depth;koi_depth_err1;koi_depth_err2;koi_prad;koi_prad_err1;koi_prad_err2;koi_teq;koi_teq_err1;koi_teq_err2;koi_insol;koi_insol_err1;koi_insol_err2;koi_model_snr;koi_tce_plnt_num;koi_tce_delivname;koi_steff;koi_steff_err1;koi_steff_err2;koi_slogg;koi_slogg_err1;koi_slogg_err2;koi_srad;koi_srad_err1;koi_srad_err2;ra;dec;koi_kepmag
7127;7373877;K06037.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;0;32669962587;;;1594801924;;;1800;;;358100;;;3654000;;;137;130;-90;4280;;;796;271;-182;620;1;q1_q17_dr25_tce;487100;14500;-14500;4606;27;-59;7410;680;-500;295030330;42983501;15536
7128;5792202;K00841.04;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;0;0;2,69306E+11;72510;-72510;2856272000;16000;-16000;12190;695500;-10870;1493100;97800;-97800;17080000;109000;-109000;2400;2350;-850;2350;;;72;21;-11;1810;4;q1_q17_dr25_tce;525100;10500;-10500;4581;10;-85;8170;800;-290;292236760;41085880;15855
7129;7436177;K06038.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;19933647110;193,9;-193,9;1439404100;1190;-1190;8520;300;-270;861220;590;-590;1748300000;108000;-108000;7588;21940;-16470;8480;;;12224;10448;-5818;186340;1;q1_q17_dr25_tce;650500;18100;-25000;4250;153;-187;12900;3730;-2800;289110960;43013641;14575
7130;7537945;K06039.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;0;1071911311;3,05;-3,05;1316075290;230;-230;12720;480;-550;385590;1410;-1410;98178000;29500;-29500;4032;10460;-7000;18090;;;253486;199146;-100289;39760;1;q1_q17_dr25_tce;588500;17700;-17700;4413;144;-176;9330;2420;-1620;294678040;43199261;15083
7131;7624297;K06040.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;18019651402;7,9;-7,9;1486673673;36,3;-36,3;6750;100;-90;508572;156;-156;1770000000;71900;-71900;3177;4530;-1930;5440;;;2070;969;-431;337330;1;q1_q17_dr25_tce;527800;15700;-14100;4658;33;-83;6590;940;-400;296459990;43285530;14928
7132;8109692;K07864.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;1;0;1,17934E+11;49530;-49530;1978657000;38800;-38800;6580;3200;-4290;925000;140000;-140000;1875000;17300;-17300;376;700;-1400;6480;;;4173;2367;-2742;1290;1;q1_q17_dr25_tce;679000;18400;-22500;3822;292;-97;25970;4850;-9700;295869080;43997959;13232
7133;7695093;K06041.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;4032762189;3,23;-3,23;1333016604;65,8;-65,8;5990;50;-30;414212;279;-279;1193500000;113000;-113000;3522;10180;-5090;11730;;;44797;38006;-15412;152000;1;q1_q17_dr25_tce;596000;16100;-16100;4438;98;-196;9620;2780;-1390;295808500;43303108;13861
7134;7749318;K06042.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;2371589507;6,31;-6,31;1327432930;220;-220;16530;2560;-3710;351160;2850;-2850;2351000000;805000;-805000;8822;9840;-3960;10430;;;27890;10912;-5102;38600;1;q1_q17_dr25_tce;534000;16100;-14500;4715;15;-85;6010;670;-270;290496830;43490910;14528
7135;7777397;K06043.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;1;5091121240;383,1;-383,1;1351794500;6600;-6600;2240;2410;-2240;215900;23600;-23600;1151000;12500;-12500;358;450;-1330;20440;;;413188;177936;-271993;1140;1;q1_q17_dr25_tce;670500;21200;-23600;3629;296;-56;32930;4080;-12250;298843020;43402031;11585
7136;5817566;K06138.01;;FALSE POSITIVE;FALSE POSITIVE;10;0;1;0;0;4206070484;25,35;-25,35;1322484230;500;-500;9490;490;-480;1069880;2730;-2730;1198100000;275000;-275000;17266;42770;-79420;25470;;;995522;734563;-750745;50800;1;q1_q17_dr25_tce;821200;22900;-34300;3736;432;-108;31850;7890;-14650;298476040;41079910;11684
7138;6116172;K06142.01;;FALSE POSITIVE;FALSE POSITIVE;;1;0;0;0;69646793110;;;1382830560;;;;;;371000;;;;;;;;;;;;;;;;3;q1_q16_tce;;;;;;;;;;289481450;41499420;13735
7139;6116172;K06142.02;;FALSE POSITIVE;FALSE POSITIVE;;1;0;0;0;1,11655E+11;6737;-6737;1488939000;5380;-5380;113832;27140;-104000;105100;36900;-36900;28870000;689000;-689000;212100;1289000;-466800;5790;;;2658;5057;-1325;700;4;q1_q16_tce;696700;20500;-32800;4086;141;-350;18630;11320;-4100;289481450;41499420;13735
7140;6116172;K06142.03;;FALSE POSITIVE;FALSE POSITIVE;;1;0;1;0;86132018640;;;1642236993;;;;;;311000;;;;;;;;;;;;;;;;5;q1_q16_tce;;;;;;;;;;289481450;41499420;13735
7141;4150539;K01330.02;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;1;1;94219289000;15480;-15480;1961952000;12700;-12700;1730;3120;-1730;2431200;47600;-47600;10259000;28600;-28600;215;150;-190;2850;;;157;46;-40;3760;3;q1_q17_dr25_tce;464100;13900;-12500;4589;54;-27;6940;500;-610;289726100;39272831;15703
7143;11252617;K06236.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;4478116695;1,26;-1,26;1328719936;23,2;-23,2;6220;10;-10;335700;151;-151;1179800000;52700;-52700;3885;11750;-4700;12180;;;52112;46159;-17294;366540;1;q1_q17_dr25_tce;630400;16900;-22500;4435;65;-195;10580;3200;-1280;295691380;48903770;15534
7144;8245108;K07876.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;1;1;579108481;84,1;-84,1;1317753000;13600;-13600;4240;440;-4240;165900;31400;-31400;684000;9900;-9900;42;30;-30;13770;;;84952;21637;-20415;930;1;q1_q17_dr25_tce;460400;13800;-15200;4749;48;-24;5010;280;-340;295814850;44193340;15815
7145;11252617;K06236.02;;FALSE POSITIVE;FALSE POSITIVE;10;0;0;1;0;1276208990;131,8;-131,8;1316866000;10200;-10200;2760;1850;-2760;216900;24600;-24600;1862000;18500;-18500;146;440;-180;18510;;;276980;245335;-91923;1140;3;q1_q17_dr25_tce;630400;16900;-22500;4435;65;-195;10580;3200;-1280;295691380;48903770;15534
7146;11296437;K06237.01;;FALSE POSITIVE;FALSE POSITIVE;;1;0;0;0;5,28503E+11;126500;-126500;2098264000;13300;-13300;94;4485;-91;639400;62600;-62600;1338000;14000;-14000;220;1250;-490;3540;;;373;646;-178;1170;2;q1_q16_tce;710200;18700;-25300;4068;148;-323;18740;10680;-4170;291573120;49097771;11741
7147;11296437;K06237.02;;FALSE POSITIVE;FALSE POSITIVE;;1;0;0;0;47144047830;;;1728557680;;;;;;435000;;;;;;;;;;;;;;;;3;q1_q16_tce;;;;;;;;;;291573120;49097771;11741
7150;11462969;K06239.02;;FALSE POSITIVE;FALSE POSITIVE;;1;0;0;0;4,91615E+11;;;2953512988;;;;;;631000;;;;;;;;;;;;;;;;2;q1_q16_tce;;;;;;;;;;295566830;49378029;13893
7151;7841986;K06045.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;1;0;10733707370;105,6;-105,6;1411117600;815;-815;8950;30;-30;767060;4670;-4670;61553000;34900;-34900;1870;3730;-8100;11710;;;44477;27754;-32024;23950;1;q1_q17_dr25_tce;597100;18300;-20100;3914;448;-112;20030;4000;-8680;297739810;43510319;13602
7152;7914906;K06047.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;8752913958;27,97;-27,97;1387249330;260;-260;11240;8350;-1830;345460;1830;-1830;417700000;155000;-155000;11991;24270;-48480;16350;;;168912;107049;-119046;32610;1;q1_q17_dr25_tce;727900;22600;-32700;3856;315;-135;26240;5310;-10610;298816470;43673321;11961
7153;5792202;K00841.05;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;0;0;4,99473E+11;118700;-118700;4555672000;13600;-13600;7930;1590;-5600;1224800;57500;-57500;16620000;112000;-112000;371;360;-140;1910;;;31;10;-4;1570;5;q1_q17_dr25_tce;525100;10500;-10500;4581;10;-85;8170;800;-290;292236760;41085880;15855
7154;8019043;K06048.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;1985586627;0,95;-0,95;1329336782;39,5;-39,5;8040;70;-90;253163;387;-387;725840000;71200;-71200;10522;14090;-39480;27960;;;1448075;623612;-941655;159410;1;q1_q17_dr25_tce;665100;18000;-18000;3600;330;-110;32190;4310;-12080;288087490;43876141;11427
7155;8023317;K06049.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;16579028045;82,93;-82,93;1467330980;415;-415;7450;30;-20;780300;1390;-1390;379800000;57500;-57500;4901;9440;-17540;10620;;;30036;18012;-18837;81360;1;q1_q17_dr25_tce;587000;17500;-14600;3808;323;-108;23000;4430;-8230;289970340;43820530;12887
7156;8121067;K06050.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;0;2064900876;12,33;-12,33;1328744850;474;-474;12530;630;-570;687690;2990;-2990;109390000;36800;-36800;3819;10770;-3860;13570;;;80075;66082;-22681;36400;1;q1_q17_dr25_tce;571400;15200;-16900;4501;62;-188;9010;2540;-910;298755740;43964642;14597
7157;6197038;K06144.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;9751720174;24,89;-24,89;1385383190;205;-205;1500;90;-90;1619370;1560;-1560;3329000000;268000;-268000;18209;84820;-56510;13560;;;80041;109838;-45288;176730;1;q1_q17_dr25_tce;514700;12900;-11600;3424;285;-285;31450;14650;-9760;289300810;41526508;13531
7161;8260269;K07877.01;;FALSE POSITIVE;FALSE POSITIVE;1350;0;0;1;0;6709952530;550,9;-550,9;1340235200;6300;-6300;6160;3490;-4040;229700;20000;-20000;860000;10300;-10300;110;330;-140;11200;;;37231;31503;-12167;980;1;q1_q17_dr25_tce;646100;14500;-19300;4396;65;-195;11310;3390;-1450;299796750;44163071;13872
7162;6449358;K06147.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;5776794344;1,3;-1,3;1336275034;18,4;-18,4;3660;10;-10;633505;134;-134;1215400000;18900;-18900;12920;26010;-56370;22490;;;604896;368739;-444039;802280;1;q1_q17_dr25_tce;766600;21200;-33400;3658;432;-108;36010;7250;-15710;293896420;41831772;11610
7163;6593968;K06148.01;;FALSE POSITIVE;FALSE POSITIVE;;1;0;0;0;23199232560;;;1466907294;;;;;;209000;;;;;;;;;;;;;;;;4;q1_q16_tce;;;;;;;;;;287911040;42014042;15778
7164;6674908;K06149.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;1;0;503199724;26,77;-26,77;1319062700;4570;-4570;4920;4770;-2940;111700;18700;-18700;2756000;36900;-36900;106;50;-110;13630;;;81989;20911;-25401;1010;1;q1_q17_dr25_tce;401300;14000;-15400;4639;53;-21;6300;290;-640;286176700;42196529;14155
7165;11558882;K06241.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;73918586150;230,2;-230,2;1546967980;291;-291;11370;730;-1090;697350;2010;-2010;1840700000;260000;-260000;8996;29710;-11910;4840;;;1295;1253;-452;93350;1;q1_q17_dr25_tce;630000;16900;-22500;4404;84;-210;10570;3490;-1400;291739930;49570808;15401
7168;8042835;K07862.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;0;0;2387936960;355,7;-355,7;1332290200;8500;-8500;11930;1380;-1330;1730200;73500;-73500;1143000;3800;-3800;2556;7330;-2620;16740;;;186002;153148;-57824;4170;1;q1_q17_dr25_tce;676900;16500;-25900;4379;60;-180;11610;3330;-1190;296409670;43876019;14394
7169;2853780;K02081.02;;FALSE POSITIVE;FALSE POSITIVE;;1;0;0;0;5,8918E+11;425600;-425600;1850175000;51800;-51800;431;4354;-430;1020000;230000;-230000;2534000;37900;-37900;491;2180;-2480;3300;;;282;396;-224;770;2;q1_q16_tce;529500;19100;-21100;3617;477;-278;31520;14030;-15940;291729160;38070019;13439
7172;8153568;K06051.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;3607274170;212,8;-212,8;1337754800;8280;-8280;4630;150;-140;1408410;4390;-4390;8419000000;1513000;-1513000;22155;59330;-65910;18330;;;267163;217534;-157215;71090;1;q1_q17_dr25_tce;702600;21600;-31200;4068;240;-160;17850;4780;-5310;286904450;44005508;15076
7173;8167938;K06052.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;0;0;2565717939;31,26;-31,26;1332214800;1010;-1010;13130;69090;-3210;170840;5200;-5200;19417000;52100;-52100;18080;21790;-87220;46070;;;10666485;5716791;-9210208;4580;1;q1_q17_dr25_tce;1136000;58700;-176200;3636;451;-106;47120;5680;-22730;292617460;44002048;10846
7174;8167978;K06053.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;22052745330;103,6;-103,6;1515524570;382;-382;12470;1660;-1560;559240;2020;-2020;138580000;47100;-47100;3256;6550;-2810;5520;;;2193;1436;-604;34350;1;q1_q17_dr25_tce;551000;19200;-19200;4608;32;-128;7410;1490;-640;292633390;44001839;15440
7175;8168581;K06054.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;2881338104;32,82;-32,82;1329093190;961;-961;12710;42060;-400;359430;4080;-4080;25337000;27300;-27300;3158;9400;-2940;12060;;;50188;44273;-14440;11130;1;q1_q17_dr25_tce;578300;16300;-20400;4539;35;-196;8800;2620;-820;292849730;44060638;15139
7176;8230809;K06055.01;;FALSE POSITIVE;FALSE POSITIVE;4290;0;1;0;0;4078355243;24,54;-24,54;1321600730;510;-510;3680;470;-330;646490;4220;-4220;361330000;141000;-141000;1673;4260;-1970;11130;;;36207;28003;-11580;31000;1;q1_q17_dr25_tce;587200;17700;-19500;4481;91;-169;8670;2210;-1020;290891720;44168850;14936
7177;8364115;K06056.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;1;7735904410;181,2;-181,2;1379878500;2100;-2100;12050;68120;-1020;443890;9940;-9940;4653000;9500;-9500;2130;6540;-1730;8840;;;14483;12697;-3521;5950;1;q1_q17_dr25_tce;592700;14100;-15900;4544;38;-212;8600;2640;-700;291271510;44376362;13241
7178;8458207;K06057.01;;FALSE POSITIVE;FALSE POSITIVE;180;0;1;0;0;3530164642;5,82;-5,82;1347753500;136;-136;190;1600;-190;411466;974;-974;699230000;118000;-118000;3571;11270;-7520;14650;;;108697;100472;-50178;73120;1;q1_q17_dr25_tce;620800;16700;-22300;4226;185;-185;13440;4240;-2830;300091550;44414810;13924
7181;4150624;K01334.02;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;1;1;94225938000;23680;-23680;1961319000;19300;-19300;2130;2320;-2130;2208000;53200;-53200;5304000;22100;-22100;193;450;-140;3480;;;348;248;-83;2540;3;q1_q17_dr25_tce;542100;16400;-16400;4564;28;-171;8520;1980;-620;289743900;39286301;15454
7183;6967278;K06152.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;3,95073E+11;104400;-104400;2444858000;22700;-22700;130;4210;-130;784400;55600;-55600;6451000;48000;-48000;23033;7600;-43070;14060;;;92300;15246;-37671;1640;2;q1_q17_dr25_tce;359900;8000;-9800;679;30;-30;983800;32470;-183970;296765350;42404987;13544
7184;7108433;K06153.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;1519183350;10,34;-10,34;1319135320;692;-692;3360;170;-120;545573;804;-804;4999900000;796000;-796000;12817;34570;-34570;25170;;;946059;779813;-520886;89930;1;q1_q17_dr25_tce;742600;23300;-31100;4116;198;-162;16980;4580;-4580;288823790;42602341;15106
7185;7119080;K06154.01;;FALSE POSITIVE;FALSE POSITIVE;;1;0;0;0;13599401180;;;1330874188;;;;;;252000;;;;;;;;;;;;;;;;1;q1_q17_dr24_tce;;;;;;;;;;292202970;42640499;15191
7186;7129465;K06155.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;2745910734;1,72;-1,72;1331719105;51,5;-51,5;6390;90;-70;402594;177;-177;2868100000;120000;-120000;6116;17390;-10700;12210;;;52418;46023;-20806;155090;1;q1_q17_dr25_tce;537200;17700;-16000;4396;140;-210;9600;2730;-1680;295137050;42646999;15316
7187;11724210;K06244.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;5746017234;15,81;-15,81;1320425490;226;-226;10080;6300;-760;363470;1400;-1400;292360000;87400;-87400;2932;8520;-4250;10420;;;27869;23760;-9822;39390;1;q1_q17_dr25_tce;594000;16000;-17800;4429;101;-188;9600;2790;-1390;297024380;49892170;14737
7188;11775507;K06245.01;;FALSE POSITIVE;FALSE POSITIVE;;1;0;0;0;1,44103E+11;28150;-28150;1980696000;16600;-16600;879;3602;-879;275300;63300;-63300;1713000;33000;-33000;167;720;-300;4370;;;864;1125;-368;410;2;q1_q16_tce;652800;18500;-25200;4257;151;-249;12600;5480;-2270;297517820;49917702;12431
7190;11867071;K06247.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;3963787093;28,24;-28,24;1350299510;634;-634;9500;850;-10;310316;845;-845;250150000;55700;-55700;2811;9820;-3260;13890;;;88012;90975;-29253;58480;1;q1_q17_dr25_tce;661700;18600;-25500;4373;72;-217;11800;4120;-1370;293483920;50125130;14281
7191;11975363;K06248.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;1759208679;1,16;-1,16;1326537254;53,8;-53,8;5480;70;-70;460837;322;-322;3623300000;221000;-221000;6606;19320;-8250;14750;;;112132;98866;-37108;196720;1;q1_q17_dr25_tce;572100;17300;-19000;4453;81;-189;9610;2810;-1200;297334200;50311138;15409
7192;12207117;K06249.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;0;0;1603179400;;;1315678000;;;;;;91000;;;;;;;;;;;;67651;50539;-18201;;1;q1_q17_dr25_tce;;;;;;;;;;290557280;50832722;14653
7193;6768394;K02086.04;;FALSE POSITIVE;FALSE POSITIVE;;1;0;0;0;3,35563E+11;388200;-388200;3406688000;64400;-64400;1200;3300;-1200;1306000;230000;-230000;1580000;26700;-26700;183;1010;-470;3330;;;290;485;-149;720;4;q1_q16_tce;620000;16000;-19900;4160;218;-280;14480;8010;-3700;288961240;42265011;13959
7194;8580438;K06058.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;6496031958;5,43;-5,43;1354687416;67,9;-67,9;650;770;-20;521924;326;-326;1088900000;74100;-74100;3233;9200;-6120;9570;;;19807;16983;-8139;179760;1;q1_q17_dr25_tce;551600;16600;-14900;4364;171;-209;9880;2810;-1870;298382720;44615570;14502
7195;8581232;K06059.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;0;4012537983;15,8;-15,8;1346524060;331;-331;7830;340;-30;201010;3020;-3020;197960000;180000;-180000;996;710;-980;7650;;;8095;2233;-2262;16600;1;q1_q17_dr25_tce;448300;12000;-13300;4629;56;-24;6300;450;-620;298575990;44683788;15381
7196;8655458;K06060.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;0;1594162001;6,3;-6,3;1326346790;322;-322;11280;1570;-840;549580;1830;-1830;98763000;28800;-28800;2611;5290;-3510;14190;;;96051;59912;-32219;41500;1;q1_q17_dr25_tce;538800;15900;-15900;4449;121;-148;8850;1790;-1190;301098570;44760590;14585
7197;8695779;K06061.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;10238939876;26,67;-26,67;1327225520;215;-215;10220;1200;-350;348510;1500;-1500;31531000;9800;-9800;2209;5580;-9040;11900;;;47405;37095;-33350;42760;1;q1_q17_dr25_tce;624400;20300;-24800;3986;390;-130;18070;4560;-7400;294333500;44870853;13897
7198;8953059;K06062.01;;FALSE POSITIVE;FALSE POSITIVE;80;0;1;0;0;5499941387;15,83;-15,83;1368694030;236;-236;20;1450;-20;513390;1320;-1320;401100000;92800;-92800;2334;7460;-2990;12020;;;49227;44970;-16463;50640;1;q1_q17_dr25_tce;643500;15300;-21100;4385;65;-208;11570;3700;-1480;291842220;45239300;15480
7199;9214712;K06064.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;2,653E+11;884,3;-884,3;3169197700;227;-227;7980;290;-220;884520;1870;-1870;1001600000;276000;-276000;3381;8810;-2940;2700;;;125;93;-33;61630;1;q1_q17_dr25_tce;587300;13900;-17400;4547;33;-187;8630;2250;-750;290389620;45681438;15518
7200;9214715;K06065.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;1;2,653E+11;4794;-4794;3169182100;1070;-1070;9280;51840;-560;885770;5650;-5650;317780000;263000;-263000;2556;8000;-2670;2960;;;181;166;-56;15470;1;q1_q17_dr25_tce;610800;16500;-22000;4471;52;-208;9970;3120;-1040;290391240;45681610;15279
7201;7190639;K06157.01;;FALSE POSITIVE;FALSE POSITIVE;;1;0;0;0;98102098300;9848;-9848;1703318900;8960;-8960;1865;4593;-1178;122500;23300;-23300;1844000;39600;-39600;197;1110;-400;5250;;;1796;3030;-803;690;2;q1_q16_tce;666900;15200;-23500;4224;136;-317;14270;8090;-2870;288720830;42716980;13557
7202;7198881;K06158.01;;FALSE POSITIVE;FALSE POSITIVE;;1;0;0;0;1,82467E+11;39230;-39230;2150190000;23100;-23100;158;4376;-156;760700;91200;-91200;10200000;163000;-163000;373;2560;-420;3640;;;417;879;-134;1250;1;q1_q16_tce;629900;14300;-23000;4401;55;-381;11670;8010;-1300;291348050;42794540;13408
7203;7198881;K06158.02;;FALSE POSITIVE;FALSE POSITIVE;;1;0;0;0;1,26578E+11;;;1981194352;;;;;;250000;;;;;;;;;;;;;;;;2;q1_q16_tce;;;;;;;;;;291348050;42794540;13408
7204;7422883;K06159.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;11414375050;600,8;-600,8;1425964900;4390;-4390;8950;71450;-750;627600;20600;-20600;459660000;1567000;-1567000;4408;12970;-8640;11280;;;38345;31782;-16605;3420;1;q1_q17_dr25_tce;682600;15200;-22000;4187;153;-187;15200;4470;-2980;283607330;43004189;11254
7207;7464205;K06160.01;;FALSE POSITIVE;FALSE POSITIVE;;1;0;0;0;1,51318E+11;105900;-105900;1489275000;81000;-81000;3788;973;-3786;1645000;240000;-240000;1054000;26700;-26700;113;400;-170;3730;;;457;474;-161;600;2;q1_q16_tce;600300;15200;-16600;4346;124;-243;10850;3880;-1610;296855830;43058311;12744
7209;12470041;K06251.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;14667694620;127,5;-127,5;1391617360;712;-712;11690;66300;-2350;244620;3790;-3790;298620000;406000;-406000;14518;17420;-69670;15520;;;137060;57383;-105796;8650;1;q1_q17_dr25_tce;751700;23500;-31400;3717;434;-77;32260;3870;-15480;296014830;51346970;13415
7211;5706595;K02183.03;;FALSE POSITIVE;FALSE POSITIVE;4040;1;0;0;0;1,50382E+11;44010;-44010;2052811000;19600;-19600;8920;780;-6420;496800;47600;-47600;3961000;56000;-56000;226;310;-160;3250;;;263;94;-50;780;3;q1_q17_dr25_tce;556900;7500;-8300;4459;59;-110;9540;1280;-690;292171140;40916309;15198
7212;8179286;K07869.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;0;11413214400;1338;-1338;1401198800;8260;-8260;4390;100;-4380;237100;26600;-26600;764000;8800;-8800;103;330;-170;9250;;;17297;15919;-6840;1040;1;q1_q17_dr25_tce;618800;16600;-20300;4330;128;-192;11550;3630;-1950;296273930;44010441;13746
7214;2581191;K02203.02;;FALSE POSITIVE;FALSE POSITIVE;;1;0;0;0;1,72179E+11;20680;-20680;1394420000;11200;-11200;2431;3551;-2428;119000;30900;-30900;5010000;117000;-117000;229;1010;-220;3490;;;351;454;-98;470;2;q1_q16_tce;620800;15600;-20200;4462;47;-303;10090;4450;-940;292600250;37832069;14349
7216;9221398;K06066.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;13787520532;4,91;-4,91;1367620970;28,7;-28,7;9900;1020;-330;255435;192;-192;129780000;3300;-3300;2533;4260;-2300;9210;;;17001;7238;-3712;212610;1;q1_q17_dr25_tce;639900;7000;-8900;4312;56;-112;12890;2170;-1170;293092860;45691841;12140
7217;9411317;K06067.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;8290459700;340,9;-340,9;1322495600;4910;-4910;4260;370;-830;260020;1690;-1690;1730100000;860000;-860000;2396;1820;-1990;5940;;;2941;969;-829;29720;1;q1_q17_dr25_tce;460100;16200;-17800;4681;56;-32;5660;430;-470;294668520;45966431;17409
7218;9605514;K00945.03;;FALSE POSITIVE;FALSE POSITIVE;1370;1;0;0;0;66789347000;11330;-11330;1844713000;14400;-14400;6670;490;-4840;408000;39700;-39700;3585000;41800;-41800;207;640;-220;4900;;;1361;1237;-416;950;3;q1_q17_dr25_tce;629700;16900;-22500;4448;52;-208;10310;3200;-1070;297951600;46264721;15083
7219;9418619;K06068.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;6150251376;7;-7;1344228253;87,9;-87,9;12700;2470;-1160;168923;306;-306;21287000;2200;-2200;10003;34460;-37930;22510;;;606649;616340;-417288;47100;1;q1_q17_dr25_tce;891400;24600;-45800;3896;270;-180;28670;9880;-10870;297181760;45988441;10622
7220;9532123;K06069.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;0;0;8214204254;80,59;-80,59;1350140300;1270;-1270;10920;2020;-860;459050;1200;-1200;741770000;136000;-136000;4229;9230;-3990;7980;;;9612;6539;-2775;61310;1;q1_q17_dr25_tce;565400;17800;-19800;4590;36;-144;7740;1690;-730;294178960;46188431;16356
7221;9649222;K06071.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;5918619554;7,12;-7,12;1329247160;101;-101;2580;500;-60;394804;396;-396;941240000;103000;-103000;2998;9640;-3210;10090;;;24542;23597;-7604;111700;1;q1_q17_dr25_tce;595700;17600;-21100;4498;39;-221;9710;3120;-1040;291858460;46386452;15678
7222;9664215;K06072.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;3319523463;12,77;-12,77;1319230460;300;-300;11620;4420;-1590;334650;2090;-2090;388320000;181000;-181000;3837;9360;-3110;11080;;;35642;25695;-8646;24940;1;q1_q17_dr25_tce;576100;15500;-15500;4581;40;-160;7910;1930;-640;297359620;46343552;15101
7223;7750740;K06162.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;5874197307;3,15;-3,15;1343187261;44,6;-44,6;7000;1160;-170;426585;253;-253;2057000000;99200;-99200;5920;18250;-9840;11120;;;36115;33778;-14318;220000;1;q1_q17_dr25_tce;610300;19000;-21200;4363;124;-201;10830;3340;-1800;290996430;43458752;14857
7224;7779942;K06163.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;0;0;19795973100;1312;-1312;1359366700;5850;-5850;1560;1840;-1560;534200;14100;-14100;3340000;22500;-22500;347;1040;-1040;10140;;;24943;22155;-14500;1660;1;q1_q17_dr25_tce;673100;18900;-25900;4043;231;-168;18760;5630;-5630;299443450;43449886;9816
7226;7835312;K06164.02;;FALSE POSITIVE;FALSE POSITIVE;;1;0;0;0;2,09001E+11;;;1498223238;;;;;;252000;;;;;;;;;;;;;;;;2;q1_q16_tce;;;;;;;;;;295970790;43529690;15334
